"name","fonction_1","fonction_2","fonction_3","fonction_4","fonction_5","fonction_6","fonction_7","fonction_8","fonction_9","fonction_10","fonction_11","nom_simplifie"
"ACETYL HEXAMETHYL TETRALIN","Agent masquant","","","","","","","","","","",""
"ACETYL HEXAPEPTIDE-1","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL HEXAPEPTIDE-19","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL HEXAPEPTIDE-20","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL HEXAPEPTIDE-22","Antioxydant","Agent réducteur","Agent de protection de la peau","","","","","","","","",""
"ACETYL HEXAPEPTIDE-30","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL HEXAPEPTIDE-31","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL HEXAPEPTIDE-37","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL HEXAPEPTIDE-38","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL HEXAPEPTIDE-39","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL HEXAPEPTIDE-49","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL HEXAPEPTIDE-51 AMIDE","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL HEXAPEPTIDE-7","Agent de protection de la peau","","","","","","","","","","",""
"ACETYL HEXAPEPTIDE-8","Humectant","Agent d'entretien de la peau","","","","","","","","","",""
"ACETYL HEXAPEPTIDE-8 AMIDE","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL HYDROXYPROLINE","Emollient","Conditionneur capillaire","Humectant","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","",""
"ACETYL MANDELIC ACID","Régulateur de pH","","","","","","","","","","",""
"ACETYL MANNOSYLERYTHRITOL LIPID","Stabilisateur d'émulsion","Conditionneur capillaire","Agent d'entretien de la peau","Tensioactif","","","","","","","",""
"ACETYL METHIONINE","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL OCTAPEPTIDE-2","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL OCTAPEPTIDE-3","Humectant","Agent d'entretien de la peau","","","","","","","","","",""
"ACETYL PENTAPEPTIDE-1","","","","","","","","","","","",""
"ACETYL PENTAPEPTIDE-35","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL PROLINE","Emollient","","","","","","","","","","",""
"ACETYL RHEUM RHAPONTICUM ROOT EXTRACT","Agent éclaircissant","","","","","","","","","","",""
"ACETYL SH-HEPTAPEPTIDE-1","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL SH-PENTAPEPTIDE-1","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL SH-PENTAPEPTIDE-35","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL SH-TETRAPEPTIDE-1","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL TETRAPEPTIDE-11","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL TETRAPEPTIDE-15","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL TETRAPEPTIDE-17","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL TETRAPEPTIDE-18","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL TETRAPEPTIDE-2","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL TETRAPEPTIDE-22","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL TETRAPEPTIDE-3","Agent de protection de la peau","","","","","","","","","","",""
"ACETYL TETRAPEPTIDE-40","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL TETRAPEPTIDE-5","Humectant","","","","","","","","","","",""
"ACETYL TETRAPEPTIDE-9","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL TRIBUTYL CITRATE","Agent masquant","Agent plastifiant","Agent parfumant","","","","","","","","",""
"ACETYL TRIETHYL CITRATE","Agent filmogène","Agent masquant","Agent plastifiant","Agent parfumant","","","","","","","",""
"ACETYL TRIETHYLHEXYL CITRATE","Emollient","Agent filmogène","Agent plastifiant","Agent d'entretien de la peau","","","","","","","",""
"ACETYL TRIFLUOROMETHYLPHENYL VALYLGLYCINE","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL TRIPEPTIDE-1","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL TRIPEPTIDE-30 CITRULLINE","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL TRIPEPTIDE-45 D-PHENYLALANYL OCTAPEPTIDE-14 NORLEUCYL PENTAPEPTIDE-38 METHYL LEUCYL DECAPEPTIDE-26 NORLEUCYL GLUTAMYL METHYL LEUCYL ISOLEUCINAMIDE","Conditionneur capillaire","","","","","","","","","","",""
"ACETYL TYROSINAMIDE","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYL TYROSINE","Agent d'entretien de la peau","Agent de bronzage","","","","","","","","","",""
"ACETYL ZINGERONE","Antioxydant","Agent de chélation","Agent de protection de la peau","","","","","","","","",""
"ACETYLARGINYLTRYPTOPHYL DIPHENYLGLYCINE","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYLATED CASTOR OIL","Agent d'entretien de la peau - Occlusif","","","","","","","","","","",""
"ACETYLATED GLYCERYL STEARATE/PALMITATE","Agent d'entretien de la peau","","","","","","","","","","",""
"ACETYLATED GLYCOL STEARATE","Emollient","Stabilisateur d'émulsion","","","","","","","","","",""
"ACETYLATED HYDROGENATED CASTOR GLYCERIDE","Agent plastifiant","","","","","","","","","","",""
"ACETYLATED HYDROGENATED LANOLIN","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"ACETYLATED HYDROGENATED VEGETABLE GLYCERIDE","Agent d'entretien de la peau - Occlusif","","","","","","","","","","",""
"ACETYLATED LANOLIN","Emollient","Conditionneur capillaire","Agent d'entretien de la peau - Occlusif","","","","","","","","",""
"ACETYLATED LANOLIN ALCOHOL","Emollient","Conditionneur capillaire","Agent d'entretien de la peau - Occlusif","","","","","","","","",""
"ACETYLATED SUCROSE DISTEARATE","Emollient","","","","","","","","","","",""
"ACETYLGLUTAMINOYL FARNESYLCYSTEINE","Humectant","Agent d'entretien de la peau","","","","","","","","","",""
"ACETYLMETHIONYL METHYLSILANOL ELASTINATE","Antistatique","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","",""
"ACETYLNEURAMINIC ACID","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","","","","",""
"ACETYLPHYTOSPHINGOSINE","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"ACHILLEA ASIATICA EXTRACT","","","","","","","","","","","",""
"ACHILLEA ASIATICA FLOWER/LEAF/STEM EXTRACT","Conditionneur capillaire","Humectant","Agent d'entretien de la peau","","","","","","","","",""
"ACHILLEA MILLEFOLIUM EXTRACT","Antipelliculaire","Agent nettoyant","Agent masquant","Agent rafraîchissant","Agent d'entretien de la peau","Agent apaisant","Tonifiant","","","","",""
"ACHILLEA MILLEFOLIUM FLOWER EXTRACT","Antioxydant","Humectant","","","","","","","","","",""
"ACHILLEA MILLEFOLIUM FLOWER WATER","Agent masquant","","","","","","","","","","",""
"ACHILLEA MILLEFOLIUM FLOWER/LEAF/STEM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"ACHILLEA MILLEFOLIUM OIL","Antipelliculaire","Agent nettoyant","Agent masquant","Agent rafraîchissant","Agent apaisant","Tonifiant","Agent parfumant","","","","",""
"ACHRAS SAPOTA FRUIT/SEED EXTRACT","Conditionneur capillaire","","","","","","","","","","",""
"ACHRAS SAPOTA SEED OIL","Agent Abrasif","","","","","","","","","","",""
"ACHYRANTHES BIDENTATA ROOT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"ACHYRANTHES FAURIEI ROOT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"ACHYRANTHES JAPONICA EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"ACHYROCLINE SATUREIODES FLOWER EXTRACT","Agent masquant","Agent d'entretien de la peau","","","","","","","","","",""
"ACHYROCLINE SATUREIOIDES FLOWER/LEAF/STEM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"ACHYROCLINE SATUREIOIDES LEAF EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"ACID BLACK 1","Colorant cosmétique","","","","","","","","","","",""
"ACID BLACK 52","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID BLUE 3","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID BLUE 62","Colorant cosmétique","Agent colorant pour cheveux","","","","","","","","","",""
"ACID BLUE 74","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID BLUE 74 ALUMINUM LAKE","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID BLUE 9","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID BLUE 9 ALUMINUM LAKE","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID BLUE 9 AMMONIUM SALT","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID GREEN 25","Colorant cosmétique","","","","","","","","","","",""
"ACID GREEN 50","Colorant cosmétique","","","","","","","","","","",""
"ACID ORANGE 3","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID ORANGE 7","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID RED 14","Colorant cosmétique","","","","","","","","","","",""
"ACID RED 18","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID RED 195","Colorant cosmétique","","","","","","","","","","",""
"ACID RED 27 ALUMINUM LAKE","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID RED 33","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID RED 51","Colorant cosmétique","Agent colorant pour cheveux","","","","","","","","","",""
"ACID RED 52","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID RED 92","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID VIOLET 43","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID YELLOW 1","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID YELLOW 23","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID YELLOW 23 ALUMINUM LAKE","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID YELLOW 3","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID YELLOW 3 ALUMINUM LAKE","Colorant cosmétique","","","","","","","","","","",""
"ACID YELLOW 36","Agent colorant pour cheveux","","","","","","","","","","",""
"ACID YELLOW 73","Colorant cosmétique","Agent colorant pour cheveux","","","","","","","","","",""
"ACIDOPHILUS/GRAPE FERMENT","Agent d'entretien de la peau","","","","","","","","","","",""
"ACIDOPHILUS/GRAPE FERMENT FILTRATE","Agent Abrasif","Antioxydant","Agent d'entretien de la peau","","","","","","","","",""
"ACMELLA OLERACEA EXTRACT","Agent de protection de la peau","","","","","","","","","","",""
"ACONITUM CILIARE ROOT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"ACONITUM KOREANUM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"ACORUS CALAMUS CALLUS CULTURE EXTRACT","Antioxydant","Conditionneur capillaire","Agent de protection de la peau","","","","","","","","",""
"ACORUS CALAMUS RHIZOME EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"ACORUS CALAMUS RHIZOME WATER","Agent d'entretien de la peau","","","","","","","","","","",""
"ACORUS CALAMUS ROOT","Agent d'entretien de la peau","","","","","","","","","","",""
"ACORUS CALAMUS ROOT EXTRACT","Agent d'entretien de la peau","Agent parfumant","","","","","","","","","",""
"ACORUS CALAMUS ROOT EXTRACT HYDROGENATED","Agent parfumant","","","","","","","","","","",""
"ACORUS CALAMUS ROOT OIL","Agent parfumant","","","","","","","","","","",""
"ACORUS GRAMINEUS EXTRACT","Humectant","Agent d'entretien de la peau","","","","","","","","","",""
"ACORUS GRAMINEUS ROOT/STEM EXTRACT","Conditionneur capillaire","Agent bouclant ou lissant (coiffant)","Agent d'entretien de la peau","","","","","","","","",""
"ACORUS GRAMINEUS ROOT/STEM/LUFFA CYLINDRICA FRUIT/CAMELLIA SINENSIS LEAF EXTRACT","Astringent","Déodorant","Humectant","Agent masquant","Agent arômatisant","","","","","","",""
"ACROCOMIA ACULEATA SEED BUTTER","Emollient","","","","","","","","","","",""
"ACROLEIN/ACRYLIC ACID COPOLYMER","Antimicrobien","","","","","","","","","","",""
"ACRONYCHIA ACIDULA FRUIT EXTRACT","Antistatique","Conditionneur capillaire","Humectant","Agent d'entretien de la peau","","","","","","","",""
"ACRONYCHIA PEDUNCULATA EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"ACRYLAMIDE","Non classé","","","","","","","","","","",""
"ACRYLAMIDE/AMMONIUM ACRYLATE COPOLYMER","Agent fixant","Agent filmogène","Agent de fixation capillaire","","","","","","","","",""
"ACRYLAMIDE/SODIUM ACRYLATE COPOLYMER","Antistatique","Agent filmogène","","","","","","","","","",""
"ACRYLAMIDE/SODIUM ACRYLOYLDIMETHYLTAURATE COPOLYMER","Stabilisateur d'émulsion","Agent de contrôle de la viscosité","","","","","","","","","",""
"ACRYLAMIDE/SODIUM ACRYLOYLDIMETHYLTAURATE/ACRYLIC ACID COPOLYMER","Agent filmogène","Agent de fixation capillaire","","","","","","","","","",""
"ACRYLAMIDES COPOLYMER","Antistatique","Agent filmogène","Agent de contrôle de la viscosité","","","","","","","","",""
"ACRYLAMIDES/DMAPA ACRYLATES/METHOXY PEG METHACRYLATE COPOLYMER","Agent filmogène","Agent de fixation capillaire","","","","","","","","","",""
"ACRYLAMIDOPROPYLTRIMONIUM CHLORIDE/ACRYLAMIDE COPOLYMER","Antistatique","Agent filmogène","Agent de fixation capillaire","","","","","","","","",""
"ACRYLAMIDOPROPYLTRIMONIUM CHLORIDE/ACRYLATES COPOLYMER","Agent filmogène","","","","","","","","","","",""
"ACRYLATES COPOLYMER","Antistatique","Agent fixant","Agent filmogène","","","","","","","","",""
"ACRYLATES CROSSPOLYMER","Agent Absorbant","","","","","","","","","","",""
"ACRYLATES CROSSPOLYMER-3","Agent filmogène","Agent de fixation capillaire","Agent de contrôle de la viscosité","","","","","","","","",""
"ACRYLATES CROSSPOLYMER-4","Stabilisateur d'émulsion","Agent filmogène","Tensioactif","Agent de contrôle de la viscosité","","","","","","","",""
"ACRYLATES/ACRYLAMIDE COPOLYMER","Agent de fixation capillaire","Hydratant","","","","","","","","","",""
"ACRYLATES/AMINOACRYLATES/C10-30 ALKYL PEG-20 ITACONATE COPOLYMER","Stabilisateur d'émulsion","","","","","","","","","","",""
"ACRYLATES/AMMONIUM METHACRYLATE COPOLYMER","Antistatique","Agent filmogène","","","","","","","","","",""
"ACRYLATES/BEHENETH-25 METHACRYLATE COPOLYMER","Agent de contrôle de la viscosité","","","","","","","","","","",""
"ACRYLATES/BEHENETH-25 METHACRYLATE/HEMA CROSSPOLYMER","Stabilisateur d'émulsion","Agent filmogène","Agent de fixation capillaire","Agent de contrôle de la viscosité","","","","","","","",""
"ACRYLATES/BEHENYL ACRYLATE/DIMETHICONE METHACRYLATE COPOLYMER","Agent d'entretien de la peau","","","","","","","","","","",""
"ACRYLATES/BIS-HYDROXYPROPYL DIMETHICONE CROSSPOLYMER","Agent de fixation capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"ACRYLATES/C1-2 SUCCINATES/HYDROXYACRYLATES COPOLYMER","Agent de fixation capillaire","","","","","","","","","","",""
"ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER","Stabilisateur d'émulsion","Agent filmogène","Agent de contrôle de la viscosité","","","","","","","","",""
"ACRYLATES/C10-30 ALKYL METHACRYLATE COPOLYMER","Agent de contrôle de la viscosité","","","","","","","","","","",""
"ACRYLATES/C12-22 ALKYL METHACRYLATE COPOLYMER","Agent filmogène","","","","","","","","","","",""
"ACRYLATES/CARBAMATE COPOLYMER","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"ACRYLATES/CETEARETH-20 METHACRYLATE CROSSPOLYMER","","","","","","","","","","","",""
"ACRYLATES/CETETH-20 ITACONATE COPOLYMER","Agent de contrôle de la viscosité","","","","","","","","","","",""
"ACRYLATES/DIACETONEACRYLAMIDE COPOLYMER","Agent filmogène","Agent de contrôle de la viscosité","","","","","","","","","",""
"ACRYLATES/DIETHYLAMINOETHYL METHACRYLATE/ETHYLHEXYL ACRYLATE COPOLYMER","Agent filmogène","","","","","","","","","","",""
"ACRYLATES/DIMETHICONE COPOLYMER","Anti Agglomérant","Agent fixant","Agent filmogène","Agent d'entretien de la peau","","","","","","","",""
"ACRYLATES/DIMETHICONE METHACRYLATE COPOLYMER","Anti Agglomérant","Agent fixant","Emollient","Agent filmogène","Agent d'entretien de la peau","Agent de protection de la peau","","","","","",""
"ACRYLATES/DIMETHICONE METHACRYLATE/ETHYLHEXYL ACRYLATE COPOLYMER","Agent d'entretien de la peau","","","","","","","","","","",""
"ACRYLATES/DIMETHYLAMINOETHYL METHACRYLATE COPOLYMER","Agent fixant","Agent filmogène","","","","","","","","","",""
"ACRYLATES/ETHYLAMINE OXIDE METHACRYLATE COPOLYMER","Agent de fixation capillaire","","","","","","","","","","",""
"ACRYLATES/ETHYLHEXYL ACRYLATE COPOLYMER","Agent filmogène","","","","","","","","","","",""
"ACRYLATES/ETHYLHEXYL ACRYLATE CROSSPOLYMER","Agent fixant","","","","","","","","","","",""
"ACRYLATES/ETHYLHEXYL ACRYLATE/DIMETHICONE METHACRYLATE COPOLYMER","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"ACRYLATES/ETHYLHEXYL ACRYLATE/HEMA COPOLYMER","Agent filmogène","","","","","","","","","","",""
"ACRYLATES/ETHYLHEXYL ACRYLATE/HEMA/STYRENE COPOLYMER","Agent filmogène","","","","","","","","","","",""
"ACRYLATES/ETHYLHEXYL ACRYLATE/STYRENE COPOLYMER","Agent filmogène","","","","","","","","","","",""
"ACRYLATES/ETHYLHEXYLACRYLAMIDE COPOLYMER","","","","","","","","","","","",""
"ACRYLATES/HYDROXYESTERS ACRYLATES COPOLYMER","Agent filmogène","","","","","","","","","","",""
"ACRYLATES/HYDROXYETHYL ACRYLATE/LAURYL ACRYLATE COPOLYMER","Agent filmogène","","","","","","","","","","",""
"ACRYLATES/ISOBORNYL ACRYLATE COPOLYMER","Agent filmogène","","","","","","","","","","",""
"ACRYLATES/LAURYL ACRYLATE/STEARYL ACRYLATE/ETHYLAMINE OXIDE METHACRYLATE COPOLYMER","Agent filmogène","Agent de fixation capillaire","","","","","","","","","",""
"ACRYLATES/LAURYL METHACRYLATE COPOLYMER","Agent filmogène","","","","","","","","","","",""
"ACRYLATES/METHACRYLAMIDE COPOLYMER","Agent filmogène","Agent de fixation capillaire","","","","","","","","","",""
"ACRYLATES/METHACRYLOYL PROPYLTRIMETHOXYSILANE CROSSPOLYMER","Agent filmogène","","","","","","","","","","",""
"ACRYLATES/METHACRYLOYLOXYETHYL PHOSPHATE COPOLYMER","Agent de protection de la peau","","","","","","","","","","",""
"ACRYLATES/METHOXY PEG-10 MALEATE/STYRENE COPOLYMER","Opacifiant","","","","","","","","","","",""
